legacy_id,name,firm,practice,date,award
536373,Chayim Neubort,Weil Gotshal,['Tax'],2014,Rising Stars
536040,Will Chuchawat,Sheppard Mullin,['Aerospace & Defense'],2014,Rising Stars
536038,Wes Earnhardt,Cravath Swaine,['Securities'],2014,Rising Stars
536018,Gina Ilardi,Sheppard Mullin,['Media & Entertainment'],2014,Rising Stars
535994,Carrie Simons,Ropes & Gray,['Tax'],2014,Rising Stars
535917,Christopher LaVigne,Shearman & Sterling,['White Collar'],2014,Rising Stars
535875,Roger Heller,Lieff Cabraser,['Consumer Protection'],2014,Rising Stars
535837,Jason Silvera,Latham & Watkins,['Private Equity'],2014,Rising Stars
535599,Nancy Bruington,O'Melveny & Myers,['Media & Entertainment'],2014,Rising Stars
535527,Michelle Jewett,Morrison & Foerster,['Tax'],2014,Rising Stars
535506,Matthew Solum,Kirkland & Ellis,['Securities'],2014,Rising Stars
535416,Sameer Advani,Willkie Farr,['Securities'],2014,Rising Stars
535267,Sara Zablotney,Kirkland & Ellis,['Tax'],2014,Rising Stars
535236,Gregory Korman ,Katten Muchin,['Consumer Protection'],2014,Rising Stars
535114,Joseph Hanna,Goldberg Segalla,['Media & Entertainment'],2014,Rising Stars
535105,Marshall Camp,Irell & Manella,['White Collar'],2014,Rising Stars
535062,Winston Chan,Gibson Dunn,['White Collar'],2014,Rising Stars
534963,Erica Berthou,Debevoise & Plimpton,['Private Equity'],2014,Rising Stars
534917,Tyler Newby,Fenwick & West,['Cybersecurity & Privacy'],2014,Rising Stars
534681,Katie Townsend,Gibson Dunn,['Media & Entertainment'],2014,Rising Stars
534502,Brian Finch,Dickstein Shapiro,['Cybersecurity & Privacy'],2014,Rising Stars
534498,Jason Barclay,Barnes & Thornburg,['White Collar'],2014,Rising Stars
534485,Neil Barr,Davis Polk,['Tax'],2014,Rising Stars
534432,Amy Shapiro,Cleary Gottlieb,['Private Equity'],2014,Rising Stars
534427,Andrew Calder,Kirkland & Ellis,['Energy'],2014,Rising Stars
534304,Michelle Kelban,Latham & Watkins,['Real Estate'],2014,Rising Stars
534226,Kaam Sahely ,Vinson & Elkins,['Energy'],2014,Rising Stars
534173,Catherine Schumacher,Arnold & Porter,['Securities'],2014,Rising Stars
534137,Christian Atwood,Choate Hall,['Private Equity'],2014,Rising Stars
534074,Lauren Angelilli,Cravath Swaine,['Tax'],2014,Rising Stars
534037,Jeff Dobbs ,Mayer Brown,['Energy'],2014,Rising Stars
534036,Raphael Prober,Akin Gump,['White Collar'],2014,Rising Stars
534026,Dustin Rawlin,Tucker Ellis,['Product Liability'],2014,Rising Stars
534006,Renee Wilm ,Baker Botts,['Media & Entertainment'],2014,Rising Stars
533857,Inosi Nyatta,Sullivan & Cromwell,['Project Finance'],2014,Rising Stars
533618,Aytan Dahukey,Sheppard Mullin,['Health'],2014,Rising Stars
533602,Justin Stolte,Latham & Watkins,['Energy'],2014,Rising Stars
533596,David Drewes,Willkie Farr,['Real Estate'],2014,Rising Stars
533578,Cliff Merrell,Greenberg Traurig,['Product Liability'],2014,Rising Stars
533545,Jason Mendro,Gibson Dunn,['Securities'],2014,Rising Stars
533480,Louis Tompros,WilmerHale,['Intellectual Property'],2014,Rising Stars
533307,Megan Brown,Wiley Rein,['Technology'],2014,Rising Stars
533300,Roger Cohen,Proskauer Rose,['Health'],2014,Rising Stars
533273,Shayna Cook,Goldman Ismail,['Product Liability'],2014,Rising Stars
533257,Eric Pogue,Hunton Andrews,['Energy'],2014,Rising Stars
533215,Joshua Hanna,Kirkland & Ellis,['Real Estate'],2014,Rising Stars
533201,James Slater,BakerHostetler,['Cybersecurity & Privacy'],2014,Rising Stars
533099,David Herman,Weil Gotshal,['Real Estate'],2014,Rising Stars
532897,Brendan Woodard,White & Case,['Intellectual Property'],2014,Rising Stars
532762,Jonathan Blavin,Munger Tolles,['Technology'],2014,Rising Stars
532757,Brandon Davis,Nossaman,['Project Finance'],2014,Rising Stars
532717,Perlette Michele Jura,Gibson Dunn,['Product Liability'],2014,Rising Stars
532594,Robin Bayley,Shearman & Sterling,['Project Finance'],2014,Rising Stars
532577,Lauren Moskowitz,Cravath Swaine,['Securities'],2014,Rising Stars
532410,Salvatore Gogliormella,Paul Weiss,['Real Estate'],2014,Rising Stars
532348,John Schreiber,Winston & Strawn,['Securities'],2014,Rising Stars
532309,Joshua Rabinovitz,Kirkland & Ellis,['Securities'],2014,Rising Stars
532306,Dana Seshens,Davis Polk,['Securities'],2014,Rising Stars
532296,Michael Brown,Fenwick & West,['Technology'],2014,Rising Stars
532295,Alexis Gilroy,Jones Day,['Health'],2014,Rising Stars
532230,Michael Piazza,Bracewell,['Energy'],2014,Rising Stars
532124,Sophie Lamb,Debevoise & Plimpton,['Energy'],2014,Rising Stars
532082,Joshua Kaye,DLA Piper,['Health'],2014,Rising Stars
532073,Erin Gibson,DLA Piper,['International Trade'],2014,Rising Stars
532072,Barry Miller,Seyfarth Shaw,['Employment'],2014,Rising Stars
531939,David Saye,Mayer Brown,['Real Estate'],2014,Rising Stars
531925,Jamie Evans,Fenwick & West,['Technology'],2014,Rising Stars
531917,David Graff,Anderson Kill,['Securities'],2014,Rising Stars
531895,Phyllis Jones,Covington & Burling,['Product Liability'],2014,Rising Stars
531867,Jeremy Kutner,Shearman & Sterling,['Mergers & Acquisitions'],2014,Rising Stars
531683,Leo Greenberg ,Kirkland & Ellis,['Private Equity'],2014,Rising Stars
531682,Thomas Hawk,King & Spalding,['Health'],2014,Rising Stars
531647,Adam M. Lupion,Proskauer Rose,['Employment'],2014,Rising Stars
531554,Sameer Mohan,BakerHostetler,['Energy'],2014,Rising Stars
531466,Patrick J. McLain,WilmerHale,['International Trade'],2014,Rising Stars
531428,Marc Halpern,Abelson Herron,['Insurance'],2014,Rising Stars
531392,Laura Delanoy,Willkie Farr,['Mergers & Acquisitions'],2014,Rising Stars
531368,F. Christopher Mizzo,Kirkland & Ellis,['Intellectual Property'],2014,Rising Stars
530991,Matthew Gilroy,Weil Gotshal,['Mergers & Acquisitions'],2014,Rising Stars
530960,Naboth Van Den Broek,WilmerHale,['International Trade'],2014,Rising Stars
530934,Lesley Reynolds,Norton Rose Fulbright,['Health'],2014,Rising Stars
530868,Joseph Wetzel,King & Spalding,['Intellectual Property'],2014,Rising Stars
530798,Giji John,Hunton Andrews,['Project Finance'],2014,Rising Stars
530641,Marie Williams,Faegre Baker,['Insurance'],2014,Rising Stars
530612,Daniel Hutchinson,Lieff Cabraser,['Employment'],2014,Rising Stars
530579,Eric Solovy,Sidley Austin,['International Trade'],2014,Rising Stars
530551,Emil Kleinhaus,Wachtell Lipton,['Bankruptcy'],2014,Rising Stars
530539,Mike Shumsky,Kirkland & Ellis,['Life Sciences'],2014,Rising Stars
530498,Jared Zola,Dickstein Shapiro,['Insurance'],2014,Rising Stars
530459,Douglas B. Heitner,Kasowitz Benson,['Real Estate'],2014,Rising Stars
530440,Krishna Veeraraghavan,Sullivan & Cromwell,['Mergers & Acquisitions'],2014,Rising Stars
530329,Matt Satchwell,DLA Piper,['Intellectual Property'],2014,Rising Stars
530210,Jesse Cripps,Gibson Dunn,['Employment'],2014,Rising Stars
530040,Kathleen Lally ,Latham & Watkins,['Class Action'],2014,Rising Stars
530032,Christian Chu,Fish & Richardson,['International Trade'],2014,Rising Stars
530023,Jessica Boelter,Sidley Austin,['Bankruptcy'],2014,Rising Stars
529984,Justin Kattan ,Dentons,['Insurance'],2014,Rising Stars
529911,Colleen Heisey,Jones Day,['Life Sciences'],2014,Rising Stars
529908,Kristen Lonergan,Greenberg Traurig,['Real Estate'],2014,Rising Stars
529838,Michelle Yau,Cohen Milstein,['Employment'],2014,Rising Stars
529819,Joshua Brody,Kramer Levin,['Bankruptcy'],2014,Rising Stars
529809,Daniel Ganitsky,Proskauer Rose,['Mergers & Acquisitions'],2014,Rising Stars
529649,Melissa Baily,Quinn Emanuel,['Intellectual Property'],2014,Rising Stars
529648,Brian Rosenthal,Mayer Brown,['Intellectual Property'],2014,Rising Stars
529611,David J. Perkins,Cravath Swaine,['Real Estate'],2014,Rising Stars
529575,Sarah Ernst,Alston & Bird,['Life Sciences'],2014,Rising Stars
529483,Sathya S. Gosselin,Hausfeld,['Class Action'],2014,Rising Stars
529460,Carlos Lazatin,O'Melveny & Myers,['Consumer Protection'],2014,Rising Stars
529376,Matthew Guest,Wachtell Lipton,['Banking'],2014,Rising Stars
529306,Michael Weil,Orrick Herrington,['Employment'],2014,Rising Stars
529305,Catherine Carroll,WilmerHale,['Appellate'],2014,Rising Stars
529247,Chad Landmon,Axinn Veltrop,['Intellectual Property'],2014,Rising Stars
529163,Chris Baird,Perkins Coie,['Environmental'],2014,Rising Stars
529089,Ryan Bennett,Kirkland & Ellis,['Bankruptcy'],2014,Rising Stars
529034,Brendan Fee,Morgan Lewis,['Competition'],2014,Rising Stars
528957,Justin G. Hamill,Paul Weiss,['Mergers & Acquisitions'],2014,Rising Stars
528857,Lori Alvino McGill,Quinn Emanuel,['Appellate'],2014,Rising Stars
528814,Robert Herrington,Greenberg Traurig,['Class Action'],2014,Rising Stars
528746,Mike McGill,Hogan Lovells,['Government Contracts'],2014,Rising Stars
528709,Jeffrey Gleit,Kasowitz Benson,['Bankruptcy'],2014,Rising Stars
528685,Bradley C. Faris,Latham & Watkins,['Mergers & Acquisitions'],2014,Rising Stars
528674,William Tarantino,Morrison & Foerster,['Environmental'],2014,Rising Stars
528553,Megan Woodworth,Dickstein Shapiro,['Intellectual Property'],2014,Rising Stars
528330,Jeffrey Zeiger,Kirkland & Ellis,['Environmental'],2014,Rising Stars
528277,Peter Dungan,Hogan Lovells,['Government Contracts'],2014,Rising Stars
528268,Brian Christiansen,Skadden,['Banking'],2014,Rising Stars
528261,John Neukom,Quinn Emanuel,['Intellectual Property'],2014,Rising Stars
528260,Ian Conner,Kirkland & Ellis,['Competition'],2014,Rising Stars
528238,Damian Schaible,Davis Polk,['Bankruptcy'],2014,Rising Stars
528211,William Jay,Goodwin Procter,['Appellate'],2014,Rising Stars
528093,Scott P. Martin,Gibson Dunn,['Appellate'],2014,Rising Stars
527990,John W.F. Chesley,Gibson Dunn,['Government Contracts'],2014,Rising Stars
527972,Anthony Eliseuson,Dentons,['Class Action'],2014,Rising Stars
527953,Manuel Cachan,Munger Tolles,['Banking'],2014,Rising Stars
527866,Luke Barefoot,Cleary Gottlieb,['Bankruptcy'],2014,Rising Stars
527826,Wayne D'Angelo,Kelley Drye,['Environmental'],2014,Rising Stars
527825,Michael Diz,Debevoise & Plimpton,['Mergers & Acquisitions'],2014,Rising Stars
527819,Julian Poon,Gibson Dunn,['Class Action'],2014,Rising Stars
527671,William Chudd,Davis Polk,['Mergers & Acquisitions'],2014,Rising Stars
527619,Michael Hanin,Kasowitz Benson,['Banking'],2014,Rising Stars
527552,Amir Tayrani,Gibson Dunn,['Appellate'],2014,Rising Stars
527498,David Cross,Crowell & Moring,['Competition'],2014,Rising Stars
527441,Jeffrey Snyder,Bilzin Sumberg,['Bankruptcy'],2014,Rising Stars
527436,Justin Chiarodo,Dickstein Shapiro,['Government Contracts'],2014,Rising Stars
527420,J. Parker Miller,Beasley Allen,['Environmental'],2014,Rising Stars
526455,Kathryn King Sudol,Simpson Thacher,['Private Equity'],2014,Rising Stars
526454,Thomas Eldert,Mayer Brown,['Project Finance'],2014,Rising Stars
526453,David Feirstein,Kirkland & Ellis,['Mergers & Acquisitions'],2014,Rising Stars
525761,Sarah Jordan,Kirkland & Ellis,['Competition'],2014,Rising Stars
525760,Adam Di Vincenzo,Gibson Dunn,['Competition'],2014,Rising Stars
525568,John Rizio-Hamilton,Bernstein Litowitz,['Class Action'],2014,Rising Stars
525386,Jack Creedon,Ropes & Gray,['Real Estate'],2014,Rising Stars
525385,Theane Evangelis,Gibson Dunn,['Class Action'],2014,Rising Stars
506809,,Steptoe & Johnson LLP,['Insurance'],2014,Practice Groups Of The Year
506534,,Simpson Thacher,['Insurance'],2014,Practice Groups Of The Year
505995,,Quinn Emanuel,['Insurance'],2014,Practice Groups Of The Year
505776,,O'Melveny & Myers,['Media & Entertainment'],2014,Practice Groups Of The Year
505671,,Weil Gotshal,['Media & Entertainment'],2014,Practice Groups Of The Year
505512,,Perkins Coie,['Insurance'],2014,Practice Groups Of The Year
505510,,Skadden,['Private Equity'],2014,Practice Groups Of The Year
505469,,Ogletree Deakins,['Employment'],2014,Practice Groups Of The Year
505467,,Weil Gotshal,['Real Estate'],2014,Practice Groups Of The Year
505439,,White & Case,['Competition'],2014,Practice Groups Of The Year
505323,,White & Case,['Project Finance'],2014,Practice Groups Of The Year
505303,,Kasowitz Benson,['Insurance'],2014,Practice Groups Of The Year
505235,,Quinn Emanuel,['Banking'],2014,Practice Groups Of The Year
505104,,Skadden,['Competition'],2014,Practice Groups Of The Year
504995,,Simpson Thacher,['Private Equity'],2014,Practice Groups Of The Year
504964,,Sullivan & Cromwell,['Real Estate'],2014,Practice Groups Of The Year
504947,,Nossaman,['Project Finance'],2014,Practice Groups Of The Year
504862,,Sheppard Mullin,['Health'],2014,Practice Groups Of The Year
504806,,Ropes & Gray,['Private Equity'],2014,Practice Groups Of The Year
504716,,Hogan Lovells,['Insurance'],2014,Practice Groups Of The Year
504658,,Skadden,['Real Estate'],2014,Practice Groups Of The Year
504634,,Davis Polk,['Banking'],2014,Practice Groups Of The Year
504613,,Covington & Burling,['Insurance'],2014,Practice Groups Of The Year
504611,,Greenberg Traurig,['Employment'],2014,Practice Groups Of The Year
504610,,O'Melveny & Myers,['Competition'],2014,Practice Groups Of The Year
504603,,Debevoise & Plimpton,['Banking'],2014,Practice Groups Of The Year
504591,,Katten Muchin,['Media & Entertainment'],2014,Practice Groups Of The Year
504500,,King & Spalding,['Project Finance'],2014,Practice Groups Of The Year
504442,,Paul Weiss,['Private Equity'],2014,Practice Groups Of The Year
504438,,McDermott Will,['Health'],2014,Practice Groups Of The Year
504392,,Latham & Watkins,['Project Finance'],2014,Practice Groups Of The Year
504367,,Latham & Watkins,['Competition'],2014,Practice Groups Of The Year
504088,,Jenner & Block,['Media & Entertainment'],2014,Practice Groups Of The Year
503973,,Gibson Dunn,['Competition'],2014,Practice Groups Of The Year
503921,,Gibson Dunn,['Media & Entertainment'],2014,Practice Groups Of The Year
503918,,Paul Weiss,['Real Estate'],2014,Practice Groups Of The Year
503853,,Akin Gump,['Health'],2014,Practice Groups Of The Year
503794,,Anderson Kill,['Insurance'],2014,Practice Groups Of The Year
503762,,Sheppard Mullin,['Government Contracts'],2014,Practice Groups Of The Year
503724,,Akin Gump,['Employment'],2014,Practice Groups Of The Year
503682,,Kirkland & Ellis,['Private Equity'],2014,Practice Groups Of The Year
503568,,McKenna Long,['Government Contracts'],2014,Practice Groups Of The Year
503447,,Paul Hastings,['Employment'],2014,Practice Groups Of The Year
503445,,Jones Day,['Employment'],2014,Practice Groups Of The Year
503444,,Gibson Dunn,['Employment'],2014,Practice Groups Of The Year
503307,,Dechert,['Competition'],2014,Practice Groups Of The Year
503230,,Wiley Rein,['International Trade'],2014,Practice Groups Of The Year
502967,,Wilson Sonsini,['Technology'],2014,Practice Groups Of The Year
502955,,Hogan Lovells,['Government Contracts'],2014,Practice Groups Of The Year
502918,,Davis Polk,['Competition'],2014,Practice Groups Of The Year
502914,,O'Melveny & Myers,['Consumer Protection'],2014,Practice Groups Of The Year
502913,,Steptoe & Johnson LLP,['International Trade'],2014,Practice Groups Of The Year
502888,,Hogan Lovells,['Real Estate'],2014,Practice Groups Of The Year
502868,,Sheppard Mullin,['Hospitality'],2014,Practice Groups Of The Year
502742,,Simpson Thacher,['Real Estate'],2014,Practice Groups Of The Year
502608,,Greenberg Traurig,['Real Estate'],2014,Practice Groups Of The Year
502605,,Sidley Austin,['International Trade'],2014,Practice Groups Of The Year
502592,,Crowell & Moring,['Competition'],2014,Practice Groups Of The Year
502586,,Fried Frank,['Government Contracts'],2014,Practice Groups Of The Year
502567,,Latham & Watkins,['Hospitality'],2014,Practice Groups Of The Year
502556,,Kelley Drye,['Consumer Protection'],2014,Practice Groups Of The Year
502503,,Weil Gotshal,['Technology'],2014,Practice Groups Of The Year
502298,,Crowell & Moring,['Government Contracts'],2014,Practice Groups Of The Year
502160,,Gibson Dunn,['Real Estate'],2014,Practice Groups Of The Year
502153,,Kelley Drye,['International Trade'],2014,Practice Groups Of The Year
502147,,Simpson Thacher,['Technology'],2014,Practice Groups Of The Year
502060,,Skadden,['Securities'],2014,Practice Groups Of The Year
502004,,Arnold & Porter,['Government Contracts'],2014,Practice Groups Of The Year
501963,,Irell & Manella,['White Collar'],2014,Practice Groups Of The Year
501877,,Cleary Gottlieb,['Real Estate'],2014,Practice Groups Of The Year
501842,,Dentons,['Hospitality'],2014,Practice Groups Of The Year
501793,,Greenberg Traurig,['Hospitality'],2014,Practice Groups Of The Year
501765,,Buckley Sandler,['Consumer Protection'],2014,Practice Groups Of The Year
501554,,Curtis Mallet-Prevost,['International Trade'],2014,Practice Groups Of The Year
501506,,Kirkland & Ellis,['Product Liability'],2014,Practice Groups Of The Year
501472,,Cohen Milstein,['Competition'],2014,Practice Groups Of The Year
501471,,WilmerHale,['Intellectual Property'],2014,Practice Groups Of The Year
501427,,WilmerHale,['Life Sciences'],2014,Practice Groups Of The Year
501421,,Weil Gotshal,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
501385,,White & Case,['Class Action'],2014,Practice Groups Of The Year
501309,,Skadden,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
501101,,White & Case,['Life Sciences'],2014,Practice Groups Of The Year
501075,,Ropes & Gray,['Securities'],2014,Practice Groups Of The Year
501048,,Weil Gotshal,['Intellectual Property'],2014,Practice Groups Of The Year
500971,,Cravath Swaine,['Securities'],2014,Practice Groups Of The Year
500934,,Wilson Sonsini,['Cybersecurity & Privacy'],2014,Practice Groups Of The Year
500888,,Sullivan & Cromwell,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
500690,,Quinn Emanuel,['Intellectual Property'],2014,Practice Groups Of The Year
500655,,Paul Hastings,['Life Sciences'],2014,Practice Groups Of The Year
500609,,Arnold & Porter,['Product Liability'],2014,Practice Groups Of The Year
500444,,Morgan Lewis,['Class Action'],2014,Practice Groups Of The Year
500413,,Paul Hastings,['Real Estate'],2014,Practice Groups Of The Year
500410,,King & Spalding,['Product Liability'],2014,Practice Groups Of The Year
500329,,Jones Day,['Product Liability'],2014,Practice Groups Of The Year
500308,,Latham & Watkins,['Cybersecurity & Privacy'],2014,Practice Groups Of The Year
500288,,Cooley,['Cybersecurity & Privacy'],2014,Practice Groups Of The Year
500272,,Crowell & Moring,['Consumer Protection'],2014,Practice Groups Of The Year
500217,,Simpson Thacher,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
500213,,Orrick Herrington,['Intellectual Property'],2014,Practice Groups Of The Year
500167,,Kirkland & Ellis,['Life Sciences'],2014,Practice Groups Of The Year
499972,,WilmerHale,"['Appellate', 'Benefits']",2014,Practice Groups Of The Year
499862,,Bowman and Brooke,['Product Liability'],2014,Practice Groups Of The Year
499837,,O'Melveny & Myers,['Intellectual Property'],2014,Practice Groups Of The Year
499796,,BakerHostetler,['Cybersecurity & Privacy'],2014,Practice Groups Of The Year
499632,,Latham & Watkins,['Securities'],2014,Practice Groups Of The Year
499547,,Covington & Burling,['Life Sciences'],2014,Practice Groups Of The Year
499540,,McKool Smith,['Intellectual Property'],2014,Practice Groups Of The Year
499507,,Vinson & Elkins,['Energy'],2014,Practice Groups Of The Year
499497,,Latham & Watkins,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
499421,,Latham & Watkins,['Appellate'],2014,Practice Groups Of The Year
499401,,Morrison & Foerster,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
499395,,Latham & Watkins,['Bankruptcy'],2014,Practice Groups Of The Year
499389,,Cleary Gottlieb,['Securities'],2014,Practice Groups Of The Year
499310,,Kirkland & Ellis,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
499304,,Morrison & Foerster,['White Collar'],2014,Practice Groups Of The Year
499275,,Latham & Watkins,['Environmental'],2014,Practice Groups Of The Year
499137,,K&L Gates,['Intellectual Property'],2014,Practice Groups Of The Year
499118,,Simpson Thacher,['Energy'],2014,Practice Groups Of The Year
498997,,Sidley Austin,['Environmental'],2014,Practice Groups Of The Year
498986,,Gibson Dunn,['Class Action'],2014,Practice Groups Of The Year
498975,,King & Spalding,['Appellate'],2014,Practice Groups Of The Year
498936,,Weil Gotshal,['Bankruptcy'],2014,Practice Groups Of The Year
498755,,Kirkland & Ellis,['Bankruptcy'],2014,Practice Groups Of The Year
498719,,Gibson Dunn,['Intellectual Property'],2014,Practice Groups Of The Year
498658,,Covington & Burling,['Energy'],2014,Practice Groups Of The Year
498624,,Jones Day,['Appellate'],2014,Practice Groups Of The Year
498598,,Jones Day,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
498542,,Kirkland & Ellis,['Environmental'],2014,Practice Groups Of The Year
498512,,Fish & Richardson,['Intellectual Property'],2014,Practice Groups Of The Year
498508,,Davis Polk,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
498502,,Hunton Andrews,['Environmental'],2014,Practice Groups Of The Year
498463,,Jones Day,['Bankruptcy'],2014,Practice Groups Of The Year
498421,,Covington & Burling,['Competition'],2014,Practice Groups Of The Year
498294,,Gibson Dunn,['Appellate'],2014,Practice Groups Of The Year
498121,,DLA Piper,['Environmental'],2014,Practice Groups Of The Year
498108,,Gibson Dunn,['Bankruptcy'],2014,Practice Groups Of The Year
498023,,Skadden,['Tax'],2014,Practice Groups Of The Year
498022,,Morrison & Foerster,['Tax'],2014,Practice Groups Of The Year
498019,,Davis Polk,['Tax'],2014,Practice Groups Of The Year
498015,,Cleary Gottlieb,['Tax'],2014,Practice Groups Of The Year
498012,,Baker McKenzie,['Tax'],2014,Practice Groups Of The Year
498007,,Cravath Swaine,['Mergers & Acquisitions'],2014,Practice Groups Of The Year
497986,,Bracewell,['Energy'],2014,Practice Groups Of The Year
497958,,Finnegan,['Intellectual Property'],2014,Practice Groups Of The Year
497249,Mardiros Dakessian,Reed Smith,['Tax'],2013,MVP
496894,Jonathan Mechanic,Fried Frank,['Real Estate'],2013,MVP
496817,"Steven Clemens	",Kirkland & Ellis,['Tax'],2013,MVP
496469,Jonathan Singer,Fish & Richardson,['Life Sciences'],2013,MVP
496467,"Rachel Cantor	",Kirkland & Ellis,['Tax'],2013,MVP
496436,Steve Horowitz,Cleary Gottlieb,['Real Estate'],2013,MVP
496422,Mark Kovner,Kirkland & Ellis,['Competition'],2013,MVP
496083,,Jones Day,['Energy'],2014,Practice Groups Of The Year
496032,John B. Reynolds III,Davis Polk,['International Trade'],2013,MVP
496026,J. Mark Gidley,White & Case,['Competition'],2013,MVP
496010,Richard Giusto,Greenberg Traurig,['Real Estate'],2013,MVP
495968,Jay Lefkowitz,Kirkland & Ellis,['Life Sciences'],2013,MVP
495872,David Doyle,Morrison & Foerster,['Life Sciences'],2013,MVP
495706,Kevin Rinker,Debevoise & Plimpton,['Private Equity'],2013,MVP
495661,Mark Plotkin,Covington & Burling,['International Trade'],2013,MVP
495617,David Forti,Dechert,['Real Estate'],2013,MVP
495611,Paul Denis,Dechert,['Competition'],2013,MVP
495528,Salvatore Graziano,Bernstein Litowitz,['Class Action'],2013,MVP
495477,Dimitrios Drivas,White & Case,['Life Sciences'],2013,MVP
495341,William Shields,Ropes & Gray,['Private Equity'],2013,MVP
495332,Lourdes Catrain,Hogan Lovells,['International Trade'],2013,MVP
495172,,Perkins Coie,['Class Action'],2014,Practice Groups Of The Year
495171,,Fenwick & West,['Technology'],2014,Practice Groups Of The Year
495109,Frank Aquila,Sullivan & Cromwell,['Life Sciences'],2013,MVP
495102,W. Michael Bond,Weil Gotshal,['Real Estate'],2013,MVP
495010,Arthur Burke,Davis Polk,['Competition'],2013,MVP
494933,Paul Brinkman,Quinn Emanuel,['International Trade'],2013,MVP
494916,David Breach,Kirkland & Ellis,['Private Equity'],2013,MVP
494641,Robert Nichols,Covington & Burling,['Government Contracts'],2013,MVP
494525,Kathleen Sullivan,Quinn Emanuel,['Appellate'],2013,MVP
494426,Michael Mason,Hogan Lovells,['Government Contracts'],2013,MVP
494177,Robert Thornton,Nossaman,['Environmental'],2013,MVP
493990,Alan Denenberg,Davis Polk,['Technology'],2013,MVP
493831,Adam Umanoff,Akin Gump,['Project Finance'],2013,MVP
493825,Steven Solow,Katten Muchin,['Environmental'],2013,MVP
493812,Joshua Rosenkranz,Orrick Herrington,['Appellate'],2013,MVP
493791,Richard Conway,Dickstein Shapiro,['Government Contracts'],2013,MVP
493721,Lawrence Riff,Steptoe & Johnson LLP,['Environmental'],2013,MVP
493672,Patricia A. Millett,Akin Gump,['Appellate'],2013,MVP
493642,Ben Shorten,Shearman & Sterling,['Project Finance'],2013,MVP
493529,Keith Flaum,Weil Gotshal,['Technology'],2013,MVP
493419,Agnieszka Klich,Chadbourne & Parke,['Project Finance'],2013,MVP
493235,William Passannante,Anderson Kill,['Insurance'],2013,MVP
493155,Sean Wheeler,Latham & Watkins,['Energy'],2013,MVP
493132,Noel Francisco,Jones Day,['Appellate'],2013,MVP
492932,Steven Newborn,Weil Gotshal,['Competition'],2013,MVP
492926,Gordon Caplan,Willkie Farr,['Private Equity'],2013,MVP
492886,Howard Seife,Chadbourne & Parke,['Bankruptcy'],2013,MVP
492841,James Murray,Dickstein Shapiro,['Insurance'],2013,MVP
492835,Stephen Karotkin,Weil Gotshal,['Bankruptcy'],2013,MVP
492832,Daniel Nash,Akin Gump,['Employment'],2013,MVP
492530,Jay Goffman,Skadden,['Bankruptcy'],2013,MVP
492508,Robin Cohen,Kasowitz Benson,['Insurance'],2013,MVP
492466,Gerald Maatman,Seyfarth Shaw,['Employment'],2013,MVP
492344,Miguel Estrada,Gibson Dunn,['Appellate'],2013,MVP
492343,G. Alan Rafte,Bracewell,['Energy'],2013,MVP
492340,Richard Bress,Latham & Watkins,['Appellate'],2013,MVP
492337,Bob Siegel,O'Melveny & Myers,['Employment'],2013,MVP
492262,Andrew Dietderich,Sullivan & Cromwell,['Bankruptcy'],2013,MVP
491914,Marc Seltzer,Susman Godfrey,['Class Action'],2013,MVP
491876,Lisa Blatt,Arnold & Porter,['Appellate'],2013,MVP
491857,Nancy Victory,Wiley Rein,['Technology'],2013,MVP
491841,Phillip Fletcher,Milbank Tweed,['Project Finance'],2013,MVP
491747,Michael Bidart,Shernoff Bidart,['Insurance'],2013,MVP
491709,Bruce Bennett,Jones Day,['Bankruptcy'],2013,MVP
491696,Nancy Abell,Paul Hastings,['Employment'],2013,MVP
491671,Pascal Agboyibor,Orrick Herrington,['Project Finance'],2013,MVP
491565,Charles Verhoeven,Quinn Emanuel,['Intellectual Property'],2013,MVP
491423,Stephanie Webster,Akin Gump,['Health'],2013,MVP
491390,John Goodgame,Akin Gump,['Energy'],2013,MVP
491384,Bill Lee,WilmerHale,['Intellectual Property'],2013,MVP
491098,Kenneth Siegel,Morrison & Foerster,['Mergers & Acquisitions'],2013,MVP
490822,Marc Mukasey,Bracewell,['White Collar'],2013,MVP
490699,Abbe David Lowell,Chadbourne & Parke,['White Collar'],2013,MVP
490630,Carl Sanchez,Paul Hastings,['Mergers & Acquisitions'],2013,MVP
490601,Jeff Horwitz,Proskauer Rose,['Hospitality'],2013,MVP
490560,Lawrence Eppley,Sheppard Mullin,['Hospitality'],2013,MVP
490557,Jeffrey Wagner,Arnold & Porter,['Product Liability'],2013,MVP
490532,Chris Ottenweller,Orrick Herrington,['Intellectual Property'],2013,MVP
490488,Matthew Gilroy,Weil Gotshal,['Health'],2013,MVP
490286,Stephanie Parker,Jones Day,['Product Liability'],2013,MVP
